PARTICLE_ID,R,G,B,X,Y,Z,VX,VY,VZ,M,RAD,REST,TEMP,COMPLEXITY,COMPLEXITY_SIZE,COMPLEXITY_N
233,1,1,1,107.684,96.0022,0,380.011,-638.42,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
234,1,1,1,25.9142,4.41045,0,-77.9477,-229.571,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
235,1,1,1,-31.9076,95.268,0,376.34,59.538,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
236,1,1,1,136.447,2.01176,0,-89.9412,-782.237,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
237,1,1,1,-70.3912,205.365,0,926.823,251.956,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
238,1,1,1,-132.203,143.256,0,616.28,561.016,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
239,1,1,1,-4.53694,97.4445,0,387.223,-77.3153,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
240,1,1,1,-11.427,164.167,0,720.834,-42.8648,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
241,1,1,1,33.327,-17.5892,0,-187.946,-266.635,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
242,1,1,1,88.8224,-56.3327,0,-381.663,-544.112,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
243,1,1,1,134.935,105.317,0,426.586,-774.676,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
244,1,1,1,73.1589,194.061,0,870.305,-465.795,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
245,1,1,1,10.1983,-164.129,0,-920.646,-150.992,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
246,1,1,1,13.0841,151.035,0,655.175,-165.42,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
247,1,1,1,153.23,24.0865,0,20.4325,-866.15,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
248,1,1,1,75.9406,103.568,0,417.841,-479.703,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
249,1,1,1,-94.6733,204.739,0,923.695,373.366,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
250,1,1,1,77.4806,44.1008,0,120.504,-487.403,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
251,1,1,1,17.0626,112.379,0,461.895,-185.313,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
252,1,1,1,69.7571,149.447,0,647.233,-448.786,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
253,1,1,1,125.681,-107.83,0,-639.151,-728.403,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
254,1,1,1,39.1364,186.401,0,832.003,-295.682,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
255,1,1,1,-118.891,-108.417,0,-642.084,494.455,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
256,1,1,1,93.5739,-52.9336,0,-364.668,-567.869,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
257,1,1,1,123.466,-57.3601,0,-386.8,-717.328,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
258,1,1,1,73.1579,149.519,0,647.597,-465.789,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
259,1,1,1,-137.724,-34.9785,0,-274.893,588.621,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
260,1,1,1,117.724,-31.5262,0,-257.631,-688.622,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
262,1,1,1,-24.1854,145.939,0,629.695,20.927,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
263,1,1,1,-42.5475,50.9273,0,154.636,112.738,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
264,1,1,1,4.86937,-65.0991,0,-425.496,-124.347,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
265,1,1,1,92.8332,73.3415,0,266.708,-564.166,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
266,1,1,1,-64.8375,-8.75071,0,-143.754,224.187,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
267,1,1,1,5.49923,94.7351,0,373.675,-127.496,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
268,1,1,1,-103.068,-86.1741,0,-530.871,415.338,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
270,1,1,1,-174.337,79.6555,0,298.277,771.686,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
271,1,1,1,-165.537,130.67,0,553.349,727.684,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
272,1,1,1,-94.7692,-28.9205,0,-244.602,373.846,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
273,1,1,1,157.832,-38.4471,0,-292.236,-889.158,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
274,1,1,1,-174.482,145.035,0,625.175,772.408,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
275,1,1,1,54.8373,193.862,0,869.312,-374.187,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
276,1,1,1,-138.69,-39.9596,0,-299.798,593.449,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
277,1,1,1,-137.277,-100.775,0,-603.877,586.387,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
278,1,1,1,81.723,52.7857,0,163.928,-508.615,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
279,1,1,1,-28.1787,147.431,0,637.153,40.8934,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
280,1,1,1,113.386,-83.034,0,-515.17,-666.931,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
281,1,1,1,-45.5606,-167.587,0,-937.934,127.803,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
282,1,1,1,-118.924,98.1701,0,390.851,494.619,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
283,1,1,1,71.445,-43.1025,0,-315.513,-457.225,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
284,1,1,1,-135.248,117.677,0,488.386,576.24,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
285,1,1,1,-123.767,156.31,0,681.548,518.834,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
286,1,1,1,-25.0098,-151.552,0,-857.761,25.049,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
287,1,1,1,-24.9527,-54.4859,0,-372.43,24.7637,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
288,1,1,1,12.1611,119.344,0,496.722,-160.805,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
289,1,1,1,-100.805,-152.962,0,-864.808,404.027,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
290,1,1,1,-117.071,126.223,0,531.117,485.355,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
291,1,1,1,127.271,140.867,0,604.335,-736.353,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
292,1,1,1,21.8307,157.727,0,688.633,-209.154,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
293,1,1,1,-94.5564,-89.4631,0,-547.315,372.782,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
294,1,1,1,-42.9654,-35.5846,0,-277.923,114.827,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
296,1,1,1,97.3639,40.7131,0,103.566,-586.819,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
297,1,1,1,-78.7676,176.326,0,781.63,293.838,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
298,1,1,1,58.4694,118.166,0,490.828,-392.347,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
299,1,1,1,129.695,87.9782,0,339.891,-748.475,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
300,1,1,1,-33.9816,-68.0497,0,-440.249,69.9081,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
301,1,1,1,-74.0665,-127.327,0,-736.635,270.333,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
302,1,1,1,-102.993,-101.95,0,-609.751,414.965,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
303,1,1,1,100.41,105.533,0,427.667,-602.052,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
304,1,1,1,167.922,80.5679,0,302.84,-939.61,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
305,1,1,1,-211.966,64.1346,0,220.673,959.83,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
306,1,1,1,-40.2019,-124.327,0,-721.636,101.009,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
307,1,1,1,-90.9531,-130.591,0,-752.956,354.766,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
308,1,1,1,-106.547,109.747,0,448.733,432.737,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
309,1,1,1,151.181,75.5711,0,277.856,-855.906,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
310,1,1,1,3.88158,63.1579,0,215.79,-119.408,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
311,1,1,1,-85.7855,184.473,0,822.365,328.928,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
312,1,1,1,6.51089,130.334,0,551.669,-132.554,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
313,1,1,1,-39.0482,21.8411,0,9.20554,95.2408,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
314,1,1,1,-152.474,72.582,0,262.91,662.372,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
315,1,1,1,-156.999,-87.5765,0,-537.882,684.996,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
316,1,1,1,-116.164,88.8806,0,344.403,480.822,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
317,1,1,1,86.7402,-142.171,0,-810.854,-533.701,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
318,1,1,1,-162.721,-119.722,0,-698.608,713.604,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
319,1,1,1,121.659,69.4657,0,247.329,-708.295,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
320,1,1,1,61.4017,-74.0436,0,-470.218,-407.009,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
321,1,1,1,-57.0024,119.998,0,499.989,185.012,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
322,1,1,1,134.335,46.1408,0,130.704,-771.676,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
323,1,1,1,-41.1551,37.237,0,86.1851,105.775,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
324,1,1,1,112.452,46.1625,0,130.812,-662.262,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
325,1,1,1,101.444,-130.738,0,-753.691,-607.22,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
326,1,1,1,-159.174,118.601,0,493.005,695.868,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
327,1,1,1,-157.4,-96.0004,0,-580.002,687.002,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
328,1,1,1,88.2311,-87.6567,0,-538.284,-541.155,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
329,1,1,1,-66.4932,-11.605,0,-158.025,232.466,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
330,1,1,1,16.4359,-110.998,0,-654.991,-182.179,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
331,1,1,1,-149.322,-62.7841,0,-413.92,646.61,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
332,1,1,1,-183.862,-56.1047,0,-380.524,819.309,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
333,1,1,1,-74.693,-83.6907,0,-518.454,273.465,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
334,1,1,1,83.1911,26.6379,0,33.1893,-515.956,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
335,1,1,1,-72.4246,100.842,0,404.209,262.123,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
336,1,1,1,-3.94188,-100.88,0,-604.4,-80.2906,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
337,1,1,1,26.7603,-29.8768,0,-249.384,-233.801,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
338,1,1,1,-44.2434,-136.746,0,-783.73,121.217,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
339,1,1,1,47.2588,-32.8869,0,-264.435,-336.294,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
340,1,1,1,-205.224,-22.0987,0,-210.493,926.12,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
341,1,1,1,16.92,-172.99,0,-964.952,-184.6,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
342,1,1,1,41.6662,199.608,0,898.042,-308.331,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
343,1,1,1,37.3254,-166.681,0,-933.404,-286.627,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
344,1,1,1,89.7813,-133.499,0,-767.495,-548.907,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
345,1,1,1,-79.4665,-42.3071,0,-311.535,297.333,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
346,1,1,1,-96.3955,-49.0175,0,-345.087,381.978,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
347,1,1,1,-20.6973,191.136,0,855.68,3.48671,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
348,1,1,1,-0.388764,-60.3291,0,-401.646,-98.0562,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
349,1,1,1,-51.2006,-115.145,0,-675.725,156.003,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
350,1,1,1,136.584,107.995,0,439.973,-782.922,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
351,1,1,1,23.3961,-35.6981,0,-278.491,-216.98,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
352,1,1,1,-73.5056,161.669,0,708.343,267.528,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
353,1,1,1,-192.08,49.5028,0,147.514,860.399,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
354,1,1,1,40.9411,179.365,0,796.825,-304.706,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
355,1,1,1,4.76757,19.2256,0,-3.87191,-123.838,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
356,1,1,1,-119.756,-113.095,0,-665.475,498.782,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
357,1,1,1,4.64182,67.722,0,238.61,-123.209,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
358,1,1,1,-45.7069,182.494,0,812.468,128.535,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
359,1,1,1,59.1014,-106.528,0,-632.639,-395.507,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
360,1,1,1,-141.866,147.785,0,638.924,609.328,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
361,1,1,1,-2.48724,178.816,0,794.082,-87.5638,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
362,1,1,1,-9.60188,109.865,0,449.325,-51.9906,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
363,1,1,1,84.4068,0.788141,0,-96.0593,-522.034,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
364,1,1,1,153.599,45.1398,0,125.699,-867.997,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
365,1,1,1,5.0723,55.3567,0,176.784,-125.361,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
366,1,1,1,97.8825,26.8568,0,34.2842,-589.412,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
367,1,1,1,-92.4666,-72.0775,0,-460.387,362.333,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
368,1,1,1,-130.921,86.0096,0,330.048,554.603,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
369,1,1,1,104.35,99.6517,0,398.259,-621.75,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
370,1,1,1,-56.4371,-90.4175,0,-552.088,182.186,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
371,1,1,1,-122.765,-136.49,0,-782.452,513.825,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
372,1,1,1,-167.264,-13.3818,0,-166.909,736.319,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
373,1,1,1,108.717,65.418,0,227.09,-643.587,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
374,1,1,1,-28.1937,150.403,0,652.015,40.9686,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
376,1,1,1,108.304,98.5533,0,392.766,-641.52,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
377,1,1,1,-64.5253,-150.752,0,-853.759,222.626,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
378,1,1,1,101.303,-118.952,0,-694.761,-606.513,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
379,1,1,1,-69.638,199.196,0,895.979,248.19,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
380,1,1,1,-126.006,-116.516,0,-682.579,530.032,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
381,1,1,1,62.9916,-134.069,0,-770.343,-414.958,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
382,1,1,1,112.144,-117.371,0,-686.855,-660.721,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
383,1,1,1,103.217,-55.4713,0,-377.356,-616.085,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
384,1,1,1,-81.0344,44.0905,0,120.453,305.172,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
385,1,1,1,-130.319,164.055,0,720.275,551.595,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
386,1,1,1,-94.0668,56.1598,0,180.799,370.334,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
387,1,1,1,142.166,20.8707,0,4.35345,-810.828,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
388,1,1,1,-12.5559,-29.9349,0,-249.674,-37.2203,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
389,1,1,1,84.9453,86.4302,0,332.151,-524.727,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
390,1,1,1,-92.5306,-144.45,0,-822.249,362.653,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
391,1,1,1,22.8471,82.2769,0,311.385,-214.235,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
392,1,1,1,92.2543,55.2791,0,176.396,-561.271,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
393,1,1,1,176.488,43.0121,0,115.06,-982.438,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
394,1,1,1,-47.7838,-17.0692,0,-185.346,138.919,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
395,1,1,1,117.011,-62.0172,0,-410.086,-685.055,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
396,1,1,1,-46.392,32.0736,0,60.3678,131.96,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
397,1,1,1,-14.1737,145.076,0,625.38,-29.1313,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
398,1,1,1,-120.31,-125.648,0,-728.239,501.55,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
399,1,1,1,159.907,45.9828,0,129.914,-899.537,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
400,1,1,1,82.7342,141.722,0,608.612,-513.671,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
401,1,1,1,-208.479,-41.7665,0,-308.833,942.397,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
402,1,1,1,-110.254,41.1148,0,105.574,451.269,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
403,1,1,1,-75.3969,187.981,0,839.904,276.985,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
404,1,1,1,-96.1517,135.867,0,579.334,380.759,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
405,1,1,1,-69.8436,-20.2005,0,-201.002,249.218,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
406,1,1,1,153.045,3.02302,0,-84.8849,-865.226,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
407,1,1,1,58.8108,129.75,0,548.749,-394.054,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
408,1,1,1,-67.7208,-174.094,0,-970.472,238.604,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
409,1,1,1,5.56458,-138.153,0,-790.767,-127.823,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
410,1,1,1,-160.799,-114.238,0,-671.191,703.994,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
411,1,1,1,-60.7883,-79.6417,0,-498.208,203.941,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
412,1,1,1,-118.322,-24.1383,0,-220.692,491.608,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
413,1,1,1,-181.11,-30.379,0,-251.895,805.551,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
414,1,1,1,-16.6898,167.838,0,739.192,-16.5512,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
415,1,1,1,-214.937,29.0337,0,45.1686,974.687,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
416,1,1,1,-104.454,-133.212,0,-766.059,422.272,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
417,1,1,1,-115.381,-73.4483,0,-467.242,476.905,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
418,1,1,1,32.0836,-144.647,0,-823.237,-260.418,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
419,1,1,1,70.2523,13.7077,0,-31.4615,-451.261,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
420,1,1,1,-151.048,-118.633,0,-693.164,655.242,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
421,1,1,1,-180.987,-84.0141,0,-520.07,804.935,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
422,1,1,1,-159.829,15.1315,0,-24.3423,699.144,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
423,1,1,1,-199.276,78.5982,0,292.991,896.379,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
424,1,1,1,59.6116,-11.2908,0,-156.454,-398.058,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
425,1,1,1,-21.1102,110.106,0,450.531,5.5509,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
426,1,1,1,-43.7236,-172.568,0,-962.839,118.618,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
427,1,1,1,-48.744,-8.77298,0,-143.865,143.72,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
428,1,1,1,-43.4418,-8.82946,0,-144.147,117.209,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
429,1,1,1,-158.423,-31.1683,0,-255.842,692.117,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
430,1,1,1,-66.7568,36.3924,0,81.9618,233.784,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
431,1,1,1,51.4622,18.2182,0,-8.90887,-357.311,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
432,1,1,1,-56.1574,-6.58689,0,-132.934,180.787,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
433,1,1,1,55.7762,163.762,0,718.809,-378.881,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
434,1,1,1,-75.6616,117.673,0,488.367,278.308,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
435,1,1,1,-92.9686,-85.3422,0,-526.711,364.843,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
436,1,1,1,-104.554,61.4204,0,207.102,422.77,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
437,1,1,1,-55.4279,-53.5036,0,-367.518,177.139,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
438,1,1,1,-162.481,22.1995,0,10.9977,712.407,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
439,1,1,1,22.9102,-104.746,0,-623.731,-214.551,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
440,1,1,1,96.4843,23.3067,0,16.5333,-582.421,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
441,1,1,1,-70.9947,70.4234,0,252.117,254.973,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
442,1,1,1,59.9751,-131.446,0,-757.231,-399.875,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
443,1,1,1,104.332,-81.3645,0,-506.823,-621.66,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
444,1,1,1,-103.887,-96.3709,0,-581.855,419.436,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
445,1,1,1,-37.2659,-150.848,0,-854.238,86.3296,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
446,1,1,1,111.573,-16.358,0,-181.79,-657.865,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
447,1,1,1,-63.7488,70.7295,0,253.648,218.744,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
448,1,1,1,129.684,-82.1933,0,-510.967,-748.422,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
449,1,1,1,-83.2896,38.4793,0,92.3964,316.448,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
450,1,1,1,99.0159,-107.633,0,-638.166,-595.08,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
451,1,1,1,105.219,51.4177,0,157.088,-626.093,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
452,1,1,1,27.9215,-0.336603,0,-101.683,-239.607,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
453,1,1,1,26.8654,99.0874,0,395.437,-234.327,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
454,1,1,1,94.1101,123.07,0,515.349,-570.551,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
455,1,1,1,95.7476,126.459,0,532.294,-578.738,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
456,1,1,1,-165.566,-60.1399,0,-400.699,727.831,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
457,1,1,1,-42.1249,-170.096,0,-950.478,110.625,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
458,1,1,1,-72.8047,-75.6647,0,-478.323,264.023,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
459,1,1,1,24.4585,-94.6772,0,-573.386,-222.293,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
460,1,1,1,155.764,17.2361,0,-13.8195,-878.82,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
461,1,1,1,3.337,99.2345,0,396.172,-116.685,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
462,1,1,1,-85.0028,74.9854,0,274.927,325.014,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
463,1,1,1,-97.2529,-23.0922,0,-215.461,386.264,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
464,1,1,1,64.5146,-1.61884,0,-108.094,-422.573,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
465,1,1,1,-101.198,94.6101,0,373.05,405.99,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
466,1,1,1,44.5838,81.2796,0,306.398,-322.919,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
467,1,1,1,148.274,70.3078,0,251.539,-841.368,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
468,1,1,1,-6.98839,-167.276,0,-936.379,-65.058,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
469,1,1,1,113.95,21.4898,0,7.44908,-669.751,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
471,1,1,1,-156.564,53.833,0,169.165,682.818,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
