PARTICLE_ID,R,G,B,X,Y,Z,VX,VY,VZ,M,RAD,REST,TEMP,COMPLEXITY,COMPLEXITY_SIZE,COMPLEXITY_N
1132,0.5,0.5,0.8,-453.66,-200.511,0,-927.553,2193.3,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1133,0.5,0.5,0.8,50.4737,215.259,0,1151.3,-327.369,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1134,0.5,0.5,0.8,127.789,284.103,0,1495.52,-713.943,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1135,0.5,0.5,0.8,-114.626,195.399,0,1052,498.13,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1136,0.5,0.5,0.8,209.7,-396.354,0,-1906.77,-1123.5,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1137,0.5,0.5,0.8,180.12,-262.874,0,-1239.37,-975.599,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1138,0.5,0.5,0.8,-471.323,155.174,0,850.868,2281.62,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1139,0.5,0.5,0.8,409.173,116.078,0,655.388,-2120.86,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1140,0.5,0.5,0.8,-127.67,327.311,0,1711.56,563.348,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1141,0.5,0.5,0.8,59.2054,387.078,0,2010.39,-371.027,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1142,0.5,0.5,0.8,-66.236,186.221,0,1006.11,256.18,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1143,0.5,0.5,0.8,223.703,-262.194,0,-1235.97,-1193.51,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1144,0.5,0.5,0.8,247.871,-413.549,0,-1992.75,-1314.36,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1145,0.5,0.5,0.8,-186.593,-116.894,0,-509.469,857.967,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1146,0.5,0.5,0.8,-404.408,122.361,0,686.805,1947.04,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1147,0.5,0.5,0.8,189.853,-466.164,0,-2255.82,-1024.26,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1148,0.5,0.5,0.8,335.21,-92.2353,0,-386.176,-1751.05,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1149,0.5,0.5,0.8,80.834,44.1295,0,295.647,-479.17,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1150,0.5,0.5,0.8,-426.253,-230.637,0,-1078.19,2056.27,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1151,0.5,0.5,0.8,-339.382,-228.574,0,-1067.87,1621.91,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1152,0.5,0.5,0.8,-247.665,-143.906,0,-644.53,1163.32,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1153,0.5,0.5,0.8,59.7709,-316.991,0,-1509.96,-373.855,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1154,0.5,0.5,0.8,112.216,-132.052,0,-585.261,-636.082,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1155,0.5,0.5,0.8,102.72,-39.0274,0,-120.137,-588.599,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1156,0.5,0.5,0.8,-270.172,129.397,0,721.984,1275.86,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1157,0.5,0.5,0.8,-29.0394,2.28642,0,86.4321,70.1971,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1158,0.5,0.5,0.8,-109.054,194.863,0,1049.31,470.27,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1159,0.5,0.5,0.8,54.6377,-358.282,0,-1716.41,-348.189,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1160,0.5,0.5,0.8,422.088,161.651,0,883.253,-2185.44,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1161,0.5,0.5,0.8,-316.636,211.193,0,1130.96,1508.18,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1162,0.5,0.5,0.8,-410.649,126.784,0,708.921,1978.25,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1163,0.5,0.5,0.8,-362.519,-174.705,0,-798.526,1737.59,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1164,0.5,0.5,0.8,-188.656,-151.846,0,-684.228,868.279,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1165,0.5,0.5,0.8,-326.893,296.012,0,1555.06,1559.47,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1166,0.5,0.5,0.8,296.731,-224.513,0,-1047.56,-1558.65,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1167,0.5,0.5,0.8,154.977,-428.314,0,-2066.57,-849.885,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1168,0.5,0.5,0.8,400.795,-155.2,0,-701.001,-2078.97,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1169,0.5,0.5,0.8,114.448,360.155,0,1875.78,-647.242,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1170,0.5,0.5,0.8,-472.404,-55.1416,0,-200.708,2287.02,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1171,0.5,0.5,0.8,179.144,-395.267,0,-1901.33,-970.719,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1172,0.5,0.5,0.8,-158.325,-381.253,0,-1831.26,716.625,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1173,0.5,0.5,0.8,-388.014,268.649,0,1418.25,1865.07,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1174,0.5,0.5,0.8,347.862,-54.3969,0,-196.984,-1814.31,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1175,0.5,0.5,0.8,-22.2965,372.247,0,1936.24,36.4826,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1176,0.5,0.5,0.8,-183.649,-377.983,0,-1814.92,843.245,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1177,0.5,0.5,0.8,342.058,-129.326,0,-571.628,-1785.29,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1178,0.5,0.5,0.8,-62.6745,338.937,0,1769.69,238.373,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1179,0.5,0.5,0.8,122.2,432.403,0,2237.02,-685.998,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1180,0.5,0.5,0.8,78.1289,154.064,0,845.318,-465.644,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1181,0.5,0.5,0.8,-87.5193,-424.415,0,-2047.08,362.596,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1182,0.5,0.5,0.8,-384.524,-152.804,0,-689.02,1847.62,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1184,0.5,0.5,0.8,-307.361,-222.383,0,-1036.92,1461.81,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1185,0.5,0.5,0.8,-120.536,-31.8464,0,-84.2321,527.678,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1186,0.5,0.5,0.8,219.409,-425.145,0,-2050.73,-1172.05,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1187,0.5,0.5,0.8,-255.519,-94.9969,0,-399.985,1202.6,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1188,0.5,0.5,0.8,467.762,1.20605,0,81.0303,-2413.81,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1189,0.5,0.5,0.8,50.0089,-158.98,0,-719.902,-325.044,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1190,0.5,0.5,0.8,299.625,323.575,0,1692.87,-1573.13,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1191,0.5,0.5,0.8,-336.23,280.621,0,1478.11,1606.15,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1192,0.5,0.5,0.8,247.045,98.8833,0,569.416,-1310.23,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1193,0.5,0.5,0.8,121.32,-1.09796,0,69.5102,-681.602,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1194,0.5,0.5,0.8,-42.0407,13.8596,0,144.298,135.203,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1195,0.5,0.5,0.8,32.244,361.057,0,1880.28,-236.22,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1196,0.5,0.5,0.8,-21.6373,-312.704,0,-1488.52,33.1866,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1197,0.5,0.5,0.8,-172.246,47.9384,0,314.692,786.228,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1198,0.5,0.5,0.8,131.11,-293.103,0,-1390.51,-730.55,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1199,0.5,0.5,0.8,-220.404,422.473,0,2187.36,1027.02,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1200,0.5,0.5,0.8,-322.785,-230.321,0,-1076.61,1538.92,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1201,0.5,0.5,0.8,251.439,-289.229,0,-1371.14,-1332.2,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1202,0.5,0.5,0.8,9.20674,267.516,0,1412.58,-121.034,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1203,0.5,0.5,0.8,24.5377,378.871,0,1969.35,-197.689,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1204,0.5,0.5,0.8,-242.067,-351.002,0,-1680.01,1135.33,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1205,0.5,0.5,0.8,8.14356,-367.66,0,-1763.3,-115.718,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1206,0.5,0.5,0.8,-223.943,-30.111,0,-75.5548,1044.72,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1207,0.5,0.5,0.8,-315.568,150.55,0,827.749,1502.84,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1208,0.5,0.5,0.8,453.641,-61.1585,0,-230.793,-2343.21,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1209,0.5,0.5,0.8,119.037,3.78122,0,93.9061,-670.187,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1210,0.5,0.5,0.8,245.675,156.45,0,857.249,-1303.37,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1211,0.5,0.5,0.8,-212.78,425.401,0,2202,988.899,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1212,0.5,0.5,0.8,172.257,-344.106,0,-1645.53,-936.284,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1213,0.5,0.5,0.8,-328.915,-3.5279,0,57.3605,1569.57,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1214,0.5,0.5,0.8,301.262,-189.55,0,-872.748,-1581.31,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1215,0.5,0.5,0.8,337.567,286.555,0,1507.78,-1762.84,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1216,0.5,0.5,0.8,-392.404,198.948,0,1069.74,1887.02,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1217,0.5,0.5,0.8,224.094,-21.4201,0,-32.1006,-1195.47,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1218,0.5,0.5,0.8,319.966,49.2971,0,321.485,-1674.83,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1219,0.5,0.5,0.8,204.368,186.841,0,1009.21,-1096.84,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1220,0.5,0.5,0.8,-275.946,394.755,0,2048.78,1304.73,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1221,0.5,0.5,0.8,466.362,47.0916,0,310.458,-2406.81,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1222,0.5,0.5,0.8,70.8642,-447.196,0,-2160.98,-429.321,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1223,0.5,0.5,0.8,56.1798,-442.334,0,-2136.67,-355.899,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1224,0.5,0.5,0.8,-94.0872,-83.9548,0,-344.774,395.436,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1225,0.5,0.5,0.8,336.853,106.276,0,606.379,-1759.26,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1226,0.5,0.5,0.8,-74.3769,-189.081,0,-870.404,296.884,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1227,0.5,0.5,0.8,-111.992,401.475,0,2082.38,484.961,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1228,0.5,0.5,0.8,-157.178,243.282,0,1291.41,710.891,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1229,0.5,0.5,0.8,-491.452,-44.3182,0,-146.591,2382.26,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1230,0.5,0.5,0.8,437.074,-178.915,0,-819.573,-2260.37,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1231,0.5,0.5,0.8,228.078,-303.903,0,-1444.52,-1215.39,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1232,0.5,0.5,0.8,371.394,-168.754,0,-768.772,-1931.97,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1233,0.5,0.5,0.8,-188.443,451.523,0,2332.62,867.214,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1234,0.5,0.5,0.8,-447.171,204.782,0,1098.91,2160.86,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1235,0.5,0.5,0.8,-292.261,-229.212,0,-1071.06,1386.31,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1236,0.5,0.5,0.8,200.219,352.193,0,1835.97,-1076.1,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1237,0.5,0.5,0.8,256.025,71.0919,0,430.46,-1355.13,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1238,0.5,0.5,0.8,-249.262,-19.0657,0,-20.3286,1171.31,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1239,0.5,0.5,0.8,182.444,4.21783,0,96.0892,-987.222,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1240,0.5,0.5,0.8,-281.955,-77.8321,0,-314.161,1334.78,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1241,0.5,0.5,0.8,199.683,-315.662,0,-1503.31,-1073.41,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1242,0.5,0.5,0.8,-25.2101,-0.824724,0,70.8764,51.0506,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1243,0.5,0.5,0.8,183.8,163.668,0,893.341,-994.001,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1244,0.5,0.5,0.8,-28.4336,-19.2318,0,-21.159,67.1681,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1245,0.5,0.5,0.8,-1.40828,-152.522,0,-687.609,-67.9586,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1246,0.5,0.5,0.8,375.028,-237.242,0,-1111.21,-1950.14,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1247,0.5,0.5,0.8,64.3752,284.339,0,1496.7,-396.876,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1248,0.5,0.5,0.8,-431.791,126.561,0,707.803,2083.96,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1249,0.5,0.5,0.8,321.258,-355.165,0,-1700.83,-1681.29,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1250,0.5,0.5,0.8,-404.52,-111.581,0,-482.906,1947.6,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1251,0.5,0.5,0.8,-14.6435,376.441,0,1957.2,-1.78268,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1252,0.5,0.5,0.8,-277.088,-346.311,0,-1656.56,1310.44,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1253,0.5,0.5,0.8,346.718,-123.292,0,-541.46,-1808.59,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1254,0.5,0.5,0.8,165.439,217.969,0,1164.85,-902.194,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1255,0.5,0.5,0.8,262.791,-357.641,0,-1713.21,-1388.95,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1256,0.5,0.5,0.8,-42.7364,-499.455,0,-2422.27,138.682,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1257,0.5,0.5,0.8,42.249,-169.668,0,-773.34,-286.245,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1258,0.5,0.5,0.8,43.7035,38.8679,0,269.34,-293.517,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1259,0.5,0.5,0.8,295.412,-132.152,0,-585.76,-1552.06,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1260,0.5,0.5,0.8,101.604,366.81,0,1909.05,-583.022,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1261,0.5,0.5,0.8,77.9976,257.736,0,1363.68,-464.988,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1262,0.5,0.5,0.8,11.9935,-416.89,0,-2009.45,-134.968,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1263,0.5,0.5,0.8,173.058,-70.9085,0,-279.542,-940.289,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1264,0.5,0.5,0.8,-155.244,-172.301,0,-786.505,701.221,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1265,0.5,0.5,0.8,-137.679,49.626,0,323.13,613.395,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1266,0.5,0.5,0.8,-357.704,252.513,0,1337.56,1713.52,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1267,0.5,0.5,0.8,33.761,-468.362,0,-2266.81,-243.805,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1268,0.5,0.5,0.8,-128.675,-313.038,0,-1490.19,568.375,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1269,0.5,0.5,0.8,-415.269,-11.2006,0,18.9969,2001.35,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1270,0.5,0.5,0.8,215.647,118.543,0,667.714,-1153.24,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1271,0.5,0.5,0.8,84.2792,204.209,0,1096.04,-496.396,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1272,0.5,0.5,0.8,-80.4134,-77.3893,0,-311.946,327.067,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1273,0.5,0.5,0.8,271.34,-52.9406,0,-189.703,-1431.7,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1274,0.5,0.5,0.8,345.539,-58.2068,0,-216.034,-1802.7,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1275,0.5,0.5,0.8,339.999,114.565,0,647.823,-1775,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1276,0.5,0.5,0.8,-177.732,82.3086,0,486.543,813.662,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1277,0.5,0.5,0.8,-171.432,101.885,0,584.424,782.158,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1278,0.5,0.5,0.8,-90.421,206.258,0,1106.29,377.105,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1279,0.5,0.5,0.8,228.688,68.2627,0,416.313,-1218.44,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1280,0.5,0.5,0.8,-395.46,-278.133,0,-1315.66,1902.3,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1281,0.5,0.5,0.8,-207.384,314.753,0,1648.77,961.919,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1283,0.5,0.5,0.8,423.434,56.1507,0,355.754,-2192.17,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1284,0.5,0.5,0.8,-108.495,-121.954,0,-534.768,467.475,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1285,0.5,0.5,0.8,273.2,204.46,0,1097.3,-1441,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1286,0.5,0.5,0.8,-282.528,-208.181,0,-965.907,1337.64,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1287,0.5,0.5,0.8,389.994,37.7145,0,263.573,-2024.97,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1288,0.5,0.5,0.8,306.29,-58.0732,0,-215.366,-1606.45,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1289,0.5,0.5,0.8,245.326,119.059,0,670.296,-1301.63,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1290,0.5,0.5,0.8,55.7933,-163.366,0,-741.83,-353.966,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1291,0.5,0.5,0.8,299.665,-232.94,0,-1089.7,-1573.32,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1292,0.5,0.5,0.8,-68.2612,-224.511,0,-1047.55,266.306,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1294,0.5,0.5,0.8,-78.3366,354.102,0,1845.51,316.683,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1295,0.5,0.5,0.8,-312.485,-279.027,0,-1320.14,1487.43,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1296,0.5,0.5,0.8,180.453,-329.112,0,-1570.56,-977.264,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1297,0.5,0.5,0.8,-246.45,-313.772,0,-1493.86,1157.25,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1298,0.5,0.5,0.8,260.849,-87.5382,0,-362.691,-1379.25,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1299,0.5,0.5,0.8,369.923,113.231,0,641.154,-1924.62,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1300,0.5,0.5,0.8,108.659,412.708,0,2138.54,-618.296,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1301,0.5,0.5,0.8,123.992,-218.521,0,-1017.6,-694.959,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1302,0.5,0.5,0.8,240.948,-252.866,0,-1189.33,-1279.74,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1303,0.5,0.5,0.8,-418.726,-183.733,0,-843.665,2018.63,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1304,0.5,0.5,0.8,409.381,40.9829,0,279.915,-2121.9,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1305,0.5,0.5,0.8,-276.666,48.7626,0,318.813,1308.33,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1306,0.5,0.5,0.8,-376.375,163.317,0,891.586,1806.88,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1307,0.5,0.5,0.8,390.934,242.065,0,1285.32,-2029.67,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1308,0.5,0.5,0.8,214.186,21.3817,0,181.909,-1145.93,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1309,0.5,0.5,0.8,-10.2304,-382.121,0,-1835.6,-23.8482,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1310,0.5,0.5,0.8,-28.8221,11.7745,0,133.873,69.1105,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1311,0.5,0.5,0.8,340.68,-237.005,0,-1110.02,-1778.4,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1312,0.5,0.5,0.8,-73.6916,420.098,0,2175.49,293.458,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1313,0.5,0.5,0.8,203.659,55.3357,0,351.679,-1093.29,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1315,0.5,0.5,0.8,172.206,15.4542,0,152.271,-936.032,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1316,0.5,0.5,0.8,-315.682,-87.3544,0,-361.772,1503.41,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1317,0.5,0.5,0.8,-458.098,109.319,0,621.597,2215.49,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1318,0.5,0.5,0.8,302.483,27.8728,0,214.364,-1587.42,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1319,0.5,0.5,0.8,225.765,341.345,0,1781.73,-1203.82,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1320,0.5,0.5,0.8,-212.933,221.212,0,1181.06,989.666,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1321,0.5,0.5,0.8,146.524,237.833,0,1264.16,-807.619,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1322,0.5,0.5,0.8,-295.526,-6.41754,0,42.9123,1402.63,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1324,0.5,0.5,0.8,-122.872,-336.089,0,-1605.44,539.362,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1325,0.5,0.5,0.8,-173.104,150.402,0,827.008,790.519,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1326,0.5,0.5,0.8,181.88,-20.2111,0,-26.0553,-984.402,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1327,0.5,0.5,0.8,-235.328,239.891,0,1274.45,1101.64,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1328,0.5,0.5,0.8,94.5072,426.199,0,2206,-547.536,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1329,0.5,0.5,0.8,319.762,-267.189,0,-1260.94,-1673.81,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1330,0.5,0.5,0.8,-398.364,156.216,0,856.081,1916.82,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1331,0.5,0.5,0.8,-95.4119,322.365,0,1686.82,402.06,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1332,0.5,0.5,0.8,138.73,291.458,0,1532.29,-768.65,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1333,0.5,0.5,0.8,-163.761,273.162,0,1440.81,743.803,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1334,0.5,0.5,0.8,317.864,30.2097,0,226.049,-1664.32,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1335,0.5,0.5,0.8,-104.282,259.086,0,1370.43,446.412,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1336,0.5,0.5,0.8,353.829,29.1285,0,220.642,-1844.14,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1337,0.5,0.5,0.8,234.595,-375.406,0,-1802.03,-1247.98,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1338,0.5,0.5,0.8,-273.863,-280.156,0,-1325.78,1294.32,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1339,0.5,0.5,0.8,-242.061,-454.009,0,-2195.04,1135.3,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1340,0.5,0.5,0.8,-491.652,55.1931,0,350.965,2383.26,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1341,0.5,0.5,0.8,-164.545,-390.136,0,-1875.68,747.727,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1342,0.5,0.5,0.8,-44.2897,-489.874,0,-2374.37,146.448,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1343,0.5,0.5,0.8,-312.037,-116.968,0,-509.839,1485.18,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1344,0.5,0.5,0.8,-342.519,287.688,0,1513.44,1637.6,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1345,0.5,0.5,0.8,75.385,232.539,0,1237.69,-451.925,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1346,0.5,0.5,0.8,261.785,124.726,0,698.631,-1383.92,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1347,0.5,0.5,0.8,-174.554,274.454,0,1447.27,797.772,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1348,0.5,0.5,0.8,291.038,128.746,0,718.731,-1530.19,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1350,0.5,0.5,0.8,29.0253,-197.763,0,-913.814,-220.126,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1351,0.5,0.5,0.8,-268.112,-389.853,0,-1874.27,1265.56,0,1.25e+15,1,0.5,0,CIRCLE,500,1
1352,0.5,0.5,0.8,-221.48,97.2351,0,561.176,1032.4,0,1.25e+15,1,0.5,0,CIRCLE,500,1
